id,regionLevel,regionLevel1,regionLevel2,regionLevel3,regionType,locationName,altLocationName,latitude,longitude,fips
2066,3,US,Florida,Bay,county,"Bay, Florida, US",,-85.62122584,30.26548745,12005
2067,3,US,California,Shasta,county,"Shasta, California, US",,-122.0396884,40.76391419,6089
2068,3,US,Oregon,Wallowa,county,"Wallowa, Oregon, US",,-117.183538,45.57894064,41063
2069,3,US,Indiana,Fountain,county,"Fountain, Indiana, US",,-87.24217689,40.12361933,18045
2070,3,US,California,Mono,county,"Mono, California, US",,-118.8872409,37.93899289,6051
2071,3,US,Louisiana,De Soto,county,"De Soto, Louisiana, US",,-93.74130302,32.05457447,22031
2072,3,US,Georgia,Cherokee,county,"Cherokee, Georgia, US",,-84.47431861,34.24393976,13057
2073,3,US,Indiana,Rush,county,"Rush, Indiana, US",,-85.4655599,39.62002287,18139
2074,3,US,Texas,Bexar,county,"Bexar, Texas, US",,-98.52019748,29.44928723,48029
2075,3,US,Louisiana,Allen,county,"Allen, Louisiana, US",,-92.82442028,30.65385745,22003
2076,3,US,Iowa,Kossuth,county,"Kossuth, Iowa, US",,-94.20691791,43.20405458,19109
2077,3,US,Tennessee,Henderson,county,"Henderson, Tennessee, US",,-88.38600175,35.65581134,47077
2078,3,US,Illinois,McHenry,county,"McHenry, Illinois, US",,-88.45248227,42.32451172,17111
2079,3,US,Kansas,Greenwood,county,"Greenwood, Kansas, US",,-96.23250453,37.8774388,20073
2080,3,US,Virginia,Lunenburg,county,"Lunenburg, Virginia, US",,-78.24133319,36.94618528,51111
2081,3,US,North Carolina,Nash,county,"Nash, North Carolina, US",,-77.98422508,35.96575634,37127
2082,3,US,Illinois,Lawrence,county,"Lawrence, Illinois, US",,-87.72884035,38.71987914,17101
2083,3,US,New Mexico,San Juan,county,"San Juan, New Mexico, US",,-108.320437,36.50838318,35045
2084,3,US,North Carolina,Washington,county,"Washington, North Carolina, US",,-76.57299037,35.83810081,37187
2085,3,US,Missouri,Perry,county,"Perry, Missouri, US",,-89.82741088,37.70660776,29157
2086,3,US,Wisconsin,Price,county,"Price, Wisconsin, US",,-90.3609888,45.68051754,55099
2087,3,US,New Jersey,Somerset,county,"Somerset, New Jersey, US",,-74.61683016,40.56465737,34035
2088,3,US,Washington,Wahkiakum,county,"Wahkiakum, Washington, US",,-123.4250831,46.2918004,53069
2089,3,US,Virginia,Lexington,county,"Lexington, Virginia, US",,-79.44262866,37.78258621,51678
2090,3,US,Arkansas,Chicot,county,"Chicot, Arkansas, US",,-91.29539209,33.26458973,5017
2091,3,US,Idaho,Clearwater,county,"Clearwater, Idaho, US",,-115.6622393,46.67459924,16035
2092,3,US,Tennessee,Polk,county,"Polk, Tennessee, US",,-84.52075859,35.12245443,47139
2093,3,US,Michigan,Osceola,county,"Osceola, Michigan, US",,-85.32566756,43.98992088,26133
2094,3,US,New York,Nassau,county,"Nassau, New York, US",,-73.58941873,40.74066522,36059
2095,3,US,North Dakota,Stutsman,county,"Stutsman, North Dakota, US",,-98.95637318,46.97962541,38093
2096,3,US,Minnesota,Todd,county,"Todd, Minnesota, US",,-94.89785296,46.06996226,27153
2097,3,US,New York,Columbia,county,"Columbia, New York, US",,-73.63089095,42.24819348,36021
2098,3,US,Utah,Rich,county,"Rich, Utah, US",,-111.2445105,41.63137678,49033
2099,3,US,Nebraska,Hitchcock,county,"Hitchcock, Nebraska, US",,-101.0416477,40.17609175,31087
2100,3,US,Nebraska,Unassigned,county,"Unassigned, Nebraska, US",,,,
2101,3,US,North Carolina,Vance,county,"Vance, North Carolina, US",,-78.40670845,36.36880673,37181
2102,3,US,Missouri,Lafayette,county,"Lafayette, Missouri, US",,-93.78076396,39.06986886,29107
2103,1,Kenya,,,country,Kenya,,37.9062,-0.0236,
2104,3,US,Tennessee,Montgomery,county,"Montgomery, Tennessee, US",,-87.38550661,36.49609412,47125
2105,3,US,Texas,Gaines,county,"Gaines, Texas, US",,-102.6353295,32.74055318,48165
2106,3,US,Massachusetts,Suffolk,county,"Suffolk, Massachusetts, US",,-71.07850442,42.3279514,25025
2107,3,US,Minnesota,Grant,county,"Grant, Minnesota, US",,-96.01139609,45.93424769,27051
2108,3,US,Maine,Franklin,county,"Franklin, Maine, US",,-70.44381045,44.97330019,23007
2109,3,US,Nebraska,Keya Paha,county,"Keya Paha, Nebraska, US",,-99.71343729,42.87990694,31103
2110,3,US,Kentucky,Johnson,county,"Johnson, Kentucky, US",,-82.8264322,37.85106355,21115
2111,3,US,Michigan,Arenac,county,"Arenac, Michigan, US",,-83.89277559,44.0636262,26011
2112,3,US,Texas,Dallas,county,"Dallas, Texas, US",,-96.7779605,32.76670599,48113
2113,3,US,Georgia,Pulaski,county,"Pulaski, Georgia, US",,-83.4754996,32.23334561,13235
2114,3,US,Ohio,Ashland,county,"Ashland, Ohio, US",,-82.27280781,40.84772277,39005
2115,3,US,Virginia,Floyd,county,"Floyd, Virginia, US",,-80.36738849,36.9302126,51063
2116,3,US,Ohio,Holmes,county,"Holmes, Ohio, US",,-81.92635677,40.56163713,39075
2117,3,US,Alabama,Monroe,county,"Monroe, Alabama, US",,-87.36995001,31.56729412,1099
2118,3,US,Arizona,La Paz,county,"La Paz, Arizona, US",,-113.9810029,33.72854224,4012
2119,3,US,Colorado,Kit Carson,county,"Kit Carson, Colorado, US",,-102.6022199,39.30497777,8063
2120,2,France,Mayotte,,province,"Mayotte, France",,45.1662,-12.8275,
2121,3,US,New York,Delaware,county,"Delaware, New York, US",,-74.96709306,42.19837623,36025
2122,3,US,Wisconsin,Green Lake,county,"Green Lake, Wisconsin, US",,-89.04679553,43.80025981,55047
2123,3,US,Montana,Lake,county,"Lake, Montana, US",,-114.0898013,47.64514965,30047
2124,3,US,New Mexico,Otero,county,"Otero, New Mexico, US",,-105.7417604,32.61348406,35035
2125,3,US,Iowa,Warren,county,"Warren, Iowa, US",,-93.56007641,41.33559454,19181
2126,3,US,Kansas,Wallace,county,"Wallace, Kansas, US",,-101.7638876,38.91686134,20199
2127,3,US,Texas,Stonewall,county,"Stonewall, Texas, US",,-100.2538401,33.17906744,48433
2128,3,US,Ohio,Jackson,county,"Jackson, Ohio, US",,-82.6181856,39.01914254,39079
2129,3,US,New Mexico,Catron,county,"Catron, New Mexico, US",,-108.4046587,33.91514144,35003
2130,3,US,Mississippi,Winston,county,"Winston, Mississippi, US",,-89.03391385,33.08747908,28159
2131,3,US,Iowa,Floyd,county,"Floyd, Iowa, US",,-92.78940097,43.0600053,19067
2132,3,US,Massachusetts,Barnstable,county,"Barnstable, Massachusetts, US",,-70.28854339,41.72980578,25001
2133,3,US,New York,Genesee,county,"Genesee, New York, US",,-78.19135193,43.0022601,36037
2134,3,US,Virginia,Galax,county,"Galax, Virginia, US",,-80.91703124,36.66601852,51640
2135,3,US,Louisiana,Calcasieu,county,"Calcasieu, Louisiana, US",,-93.35400434,30.22931235,22019
2136,3,US,Connecticut,New London,county,"New London, Connecticut, US",,-72.10430976,41.48896435,9011
2137,3,US,Mississippi,Montgomery,county,"Montgomery, Mississippi, US",,-89.61729103,33.49419589,28097
2138,3,US,Texas,Matagorda,county,"Matagorda, Texas, US",,-96.01230294,28.81955746,48321
2139,3,US,Indiana,Putnam,county,"Putnam, Indiana, US",,-86.84517605,39.66437981,18133
2140,3,US,South Dakota,Moody,county,"Moody, South Dakota, US",,-96.67081159,44.02266214,46101
2141,3,US,Wisconsin,Portage,county,"Portage, Wisconsin, US",,-89.50152965,44.47558711,55097
2142,3,US,Minnesota,Carver,county,"Carver, Minnesota, US",,-93.8009918,44.82017001,27019
2143,3,US,North Dakota,Burke,county,"Burke, North Dakota, US",,-102.5182117,48.79094471,38013
2144,3,US,Colorado,Alamosa,county,"Alamosa, Colorado, US",,-105.7885451,37.57250606,8003
2145,3,US,Tennessee,Haywood,county,"Haywood, Tennessee, US",,-89.28536625,35.58332824,47075
2146,3,US,Utah,Duchesne,county,"Duchesne, Utah, US",,-110.425237,40.29772254,49013
2147,3,US,Minnesota,Sibley,county,"Sibley, Minnesota, US",,-94.23164924,44.5796592,27143
2148,3,US,Indiana,Allen,county,"Allen, Indiana, US",,-85.06800636,41.09194313,18003
2149,3,US,Pennsylvania,Clearfield,county,"Clearfield, Pennsylvania, US",,-78.47592663,41.00110782,42033
2150,3,US,Minnesota,Goodhue,county,"Goodhue, Minnesota, US",,-92.7234195,44.40849741,27049
2151,2,China,Xinjiang,,province,"Xinjiang, China",,85.2401,41.1129,
2152,3,US,Wisconsin,Juneau,county,"Juneau, Wisconsin, US",,-90.11120239,43.92456975,55057
2153,3,US,Alaska,Matanuska-Susitna,county,"Matanuska-Susitna, Alaska, US",,-149.5741743,62.31305045,2170
2154,3,US,Colorado,Custer,county,"Custer, Colorado, US",,-105.3683478,38.10883162,8027
2155,3,US,Pennsylvania,Warren,county,"Warren, Pennsylvania, US",,-79.26969577,41.81304978,42123
2156,3,US,Illinois,Coles,county,"Coles, Illinois, US",,-88.22358557,39.51949084,17029
2157,3,US,Tennessee,Henry,county,"Henry, Tennessee, US",,-88.30121797,36.33160906,47079
2158,3,US,South Carolina,Kershaw,county,"Kershaw, South Carolina, US",,-80.58763164,34.33988254,45055
2159,3,US,Oklahoma,Bryan,county,"Bryan, Oklahoma, US",,-96.25903472,33.96472458,40013
2160,3,US,North Carolina,Richmond,county,"Richmond, North Carolina, US",,-79.74491009,35.00417719,37153
2161,3,US,South Dakota,Day,county,"Day, South Dakota, US",,-97.60737498,45.367281,46037
2162,3,US,Hawaii,Unassigned,county,"Unassigned, Hawaii, US",,,,
2163,3,US,Minnesota,Unassigned,county,"Unassigned, Minnesota, US",,0,0,
2164,3,US,Nebraska,Merrick,county,"Merrick, Nebraska, US",,-98.0374887,41.16624273,31121
2165,3,US,Missouri,New Madrid,county,"New Madrid, Missouri, US",,-89.66070007,36.59666326,29143
2166,2,France,Saint Barthelemy,,province,"Saint Barthelemy, France",,-62.8333,17.9,
2167,3,US,Pennsylvania,Bradford,county,"Bradford, Pennsylvania, US",,-76.51570822,41.78869215,42015
2168,1,Ukraine,,,country,Ukraine,,31.1656,48.3794,
2169,2,US,Puerto Rico,,state,"Puerto Rico, US",Puerto Rico,-66.5901,18.2208,
2170,3,US,Texas,Hansford,county,"Hansford, Texas, US",,-101.3545796,36.27743284,48195
2171,3,US,Oregon,Crook,county,"Crook, Oregon, US",,-120.356297,44.14230227,41013
2172,3,US,Iowa,Carroll,county,"Carroll, Iowa, US",,-94.86032705,42.03617207,19027
2173,3,US,Missouri,Linn,county,"Linn, Missouri, US",,-93.10704106,39.87001769,29115
2174,3,US,Michigan,Schoolcraft,county,"Schoolcraft, Michigan, US",,-86.19972234,46.19235734,26153
2175,3,US,Montana,Cascade,county,"Cascade, Montana, US",,-111.3467922,47.30797024,30013
2176,3,US,Georgia,Franklin,county,"Franklin, Georgia, US",,-83.23159927,34.37525597,13119
2177,3,US,Florida,Escambia,county,"Escambia, Florida, US",,-87.37284571,30.67652764,12033
2178,3,US,Kansas,Harvey,county,"Harvey, Kansas, US",,-97.42747573,38.04293782,20079
2179,3,US,North Carolina,Pasquotank,county,"Pasquotank, North Carolina, US",,-76.25134778,36.26723798,37139
2180,3,US,Kansas,Wyandotte,county,"Wyandotte, Kansas, US",,-94.76378225,39.11727348,20209
2181,3,US,Tennessee,Greene,county,"Greene, Tennessee, US",,-82.84691273,36.17470125,47059
2182,3,US,Nebraska,Jefferson,county,"Jefferson, Nebraska, US",,-97.142601,40.17584531,31095
2183,3,US,Kansas,Shawnee,county,"Shawnee, Kansas, US",,-95.7557264,39.04100763,20177
2184,3,US,Iowa,Taylor,county,"Taylor, Iowa, US",,-94.69778563,40.73710579,19173
2185,3,US,New Mexico,Mora,county,"Mora, New Mexico, US",,-104.9497716,36.01095101,35033
2186,3,US,North Dakota,Oliver,county,"Oliver, North Dakota, US",,-101.3406158,47.11530482,38065
2187,3,US,Minnesota,Hubbard,county,"Hubbard, Minnesota, US",,-94.91693868,47.10778564,27057
2188,1,Ireland,,,country,Ireland,,-7.6921,53.1424,
2189,3,US,Indiana,Greene,county,"Greene, Indiana, US",,-86.96223202,39.03630547,18055
2190,3,US,Wisconsin,Washington,county,"Washington, Wisconsin, US",,-88.22974712,43.36863664,55131
2191,3,US,Nebraska,Cheyenne,county,"Cheyenne, Nebraska, US",,-102.9941693,41.21999357,31033
2192,3,US,Texas,Briscoe,county,"Briscoe, Texas, US",,-101.2084947,34.53026962,48045
2193,3,US,Virginia,Buena Vista,county,"Buena Vista, Virginia, US",,-79.35296097,37.73484642,51530
2194,3,US,Oklahoma,Ellis,county,"Ellis, Oklahoma, US",,-99.75324573,36.2180194,40045
2195,1,Afghanistan,,,country,Afghanistan,,65,33,
2196,3,US,Georgia,Henry,county,"Henry, Georgia, US",,-84.1481466,33.4533428,13151
2197,3,US,Alabama,Morgan,county,"Morgan, Alabama, US",,-86.85475946,34.45500589,1103
2198,3,US,New Hampshire,Strafford,county,"Strafford, New Hampshire, US",,-71.02336013,43.291833,33017
2199,3,US,Missouri,Dallas,county,"Dallas, Missouri, US",,-93.02127031,37.6811355,29059
2200,3,US,Massachusetts,Dukes and Nantucket,county,"Dukes and Nantucket, Massachusetts, US",,-70.68763497,41.40674725,
2201,3,US,Georgia,Turner,county,"Turner, Georgia, US",,-83.62069378,31.71612656,13287
2202,3,US,Oklahoma,Murray,county,"Murray, Oklahoma, US",,-97.06826283,34.48116015,40099
2203,3,US,North Dakota,Griggs,county,"Griggs, North Dakota, US",,-98.23850925,47.45785838,38039
2204,3,US,Arkansas,Greene,county,"Greene, Arkansas, US",,-90.55832668,36.1173546,5055
2205,3,US,Florida,Franklin,county,"Franklin, Florida, US",,-84.82731662,29.83791238,12037
2206,3,US,Ohio,Madison,county,"Madison, Ohio, US",,-83.40178317,39.89381073,39097
2207,3,US,Missouri,Hickory,county,"Hickory, Missouri, US",,-93.3203037,37.94163617,29085
2208,3,US,Kansas,Miami,county,"Miami, Kansas, US",,-94.83832189,38.56383358,20121
2209,3,US,Texas,Montgomery,county,"Montgomery, Texas, US",,-95.50572772,30.30079133,48339
2210,3,US,Missouri,Bollinger,county,"Bollinger, Missouri, US",,-90.02725304,37.32449052,29017
2211,1,Pakistan,,,country,Pakistan,,69.3451,30.3753,
2212,3,US,Michigan,Kalamazoo,county,"Kalamazoo, Michigan, US",,-85.53038622,42.24542231,26077
2213,3,US,California,San Francisco,county,"San Francisco, California, US",,-122.4385672,37.75215114,6075
2214,3,US,North Dakota,Golden Valley,county,"Golden Valley, North Dakota, US",,-103.8465421,46.94022281,38033
2215,3,US,Idaho,Teton,county,"Teton, Idaho, US",,-111.2056773,43.75303583,16081
2216,3,US,South Carolina,Orangeburg,county,"Orangeburg, South Carolina, US",,-80.79886287,33.4391073,45075
2217,3,US,California,Tulare,county,"Tulare, California, US",,-118.8020203,36.22026558,6107
2218,3,US,Indiana,Vermillion,county,"Vermillion, Indiana, US",,-87.46160542,39.8523352,18165
2219,3,US,Illinois,Lake,county,"Lake, Illinois, US",,-88.00367925,42.3224907,17097
2220,3,US,Connecticut,Unassigned,county,"Unassigned, Connecticut, US",,,,
2221,3,US,West Virginia,Putnam,county,"Putnam, West Virginia, US",,-81.9082131,38.50782345,54079
2222,3,US,South Carolina,Marion,county,"Marion, South Carolina, US",,-79.36400756,34.07859748,45067
2223,3,US,Illinois,Livingston,county,"Livingston, Illinois, US",,-88.55784752,40.89188292,17105
2224,2,Canada,Nova Scotia,,province,"Nova Scotia, Canada",,-63.7443,44.682,
2225,3,US,Georgia,Hall,county,"Hall, Georgia, US",,-83.81896936,34.32207823,13139
2226,3,US,Nebraska,Seward,county,"Seward, Nebraska, US",,-97.139673,40.87241834,31159
2227,3,US,Arizona,Yavapai,county,"Yavapai, Arizona, US",,-112.5538588,34.59933926,4025
2228,3,US,Texas,Comanche,county,"Comanche, Texas, US",,-98.55876441,31.94854689,48093
2229,3,US,Indiana,Hancock,county,"Hancock, Indiana, US",,-85.77566351,39.82304555,18059
2230,3,US,Maine,Cumberland,county,"Cumberland, Maine, US",,-70.37226999,43.8370751,23005
2231,3,US,California,Sutter,county,"Sutter, California, US",,-121.6945899,39.03417539,6101
2232,3,US,Iowa,Iowa,county,"Iowa, Iowa, US",,-92.0643373,41.68630265,19095
2233,3,US,Missouri,Pemiscot,county,"Pemiscot, Missouri, US",,-89.78742322,36.2130572,29155
2234,1,Kosovo,,,country,Kosovo,,20.902977,42.602636,
2235,3,US,Illinois,DeKalb,county,"DeKalb, Illinois, US",,-88.76958483,41.89373302,17037
2236,3,US,Alabama,Covington,county,"Covington, Alabama, US",,-86.45050893,31.2477854,1039
2237,3,US,Virginia,Alleghany,county,"Alleghany, Virginia, US",,-80.00222498,37.78636074,51005
2238,3,US,Texas,San Jacinto,county,"San Jacinto, Texas, US",,-95.16260304,30.57933681,48407
2239,3,US,New York,Onondaga,county,"Onondaga, New York, US",,-76.19971155,43.00491923,36067
2240,3,US,Missouri,Gentry,county,"Gentry, Missouri, US",,-94.40944419,40.21097916,29075
2241,3,US,Virginia,Charles City,county,"Charles City, Virginia, US",,-77.05634116,37.35358063,51036
2242,3,US,Texas,Wise,county,"Wise, Texas, US",,-97.65460265,33.21570665,48497
2243,3,US,Arkansas,Crawford,county,"Crawford, Arkansas, US",,-94.2446814,35.58928601,5033
2244,3,US,Iowa,Hardin,county,"Hardin, Iowa, US",,-93.23654611,42.38353877,19083
2245,3,US,Kansas,Ellsworth,county,"Ellsworth, Kansas, US",,-98.20462799,38.69677695,20053
2246,3,US,Idaho,Oneida,county,"Oneida, Idaho, US",,-112.5407838,42.1949428,16071
2247,3,US,West Virginia,Ohio,county,"Ohio, West Virginia, US",,-80.62203992,40.0955451,54069
2248,3,US,Michigan,Houghton,county,"Houghton, Michigan, US",,-88.68495385,46.89988536,26061
2249,3,US,Ohio,Portage,county,"Portage, Ohio, US",,-81.19735782,41.16793482,39133
2250,3,US,Florida,Citrus,county,"Citrus, Florida, US",,-82.47614748,28.84804315,12017
2251,3,US,Alabama,Winston,county,"Winston, Alabama, US",,-87.37325922,34.15030532,1133
2252,3,US,Minnesota,Stevens,county,"Stevens, Minnesota, US",,-96.00163705,45.58613007,27149
2253,3,US,Virginia,Chesterfield,county,"Chesterfield, Virginia, US",,-77.5868014,37.37373208,51041
2254,3,US,South Carolina,Chester,county,"Chester, South Carolina, US",,-81.1583216,34.69249168,45023
2255,3,US,Delaware,New Castle,county,"New Castle, Delaware, US",,-75.64054974,39.57992638,10003
2256,3,US,Kentucky,Logan,county,"Logan, Kentucky, US",,-86.877635,36.85949479,21141
2257,3,US,Georgia,Bleckley,county,"Bleckley, Georgia, US",,-83.33035166,32.43829035,13023
2258,3,US,Tennessee,Scott,county,"Scott, Tennessee, US",,-84.50360494,36.42325673,47151
2259,3,US,Texas,Sterling,county,"Sterling, Texas, US",,-101.0500746,31.82781912,48431
2260,3,US,Michigan,Lake,county,"Lake, Michigan, US",,-85.802173,43.99050893,26085
2261,3,US,Arkansas,Johnson,county,"Johnson, Arkansas, US",,-93.46036368,35.56759135,5071
2262,3,US,New Jersey,Union,county,"Union, New Jersey, US",,-74.30680092,40.65835409,34039
2263,3,US,Kentucky,Wayne,county,"Wayne, Kentucky, US",,-84.8251971,36.80310688,21231
2264,3,US,Georgia,Cook,county,"Cook, Georgia, US",,-83.42947229,31.16068491,13075
2265,3,US,Mississippi,Issaquena,county,"Issaquena, Mississippi, US",,-90.97392828,32.72531359,28055
2266,1,Sri Lanka,,,country,Sri Lanka,,81,7,
2267,3,US,Texas,Grimes,county,"Grimes, Texas, US",,-95.98902499,30.54579585,48185
2268,3,US,Nevada,Elko,county,"Elko, Nevada, US",,-115.3577619,41.14531606,32007
2269,3,US,Ohio,Hardin,county,"Hardin, Ohio, US",,-83.65929931,40.66015414,39065
2270,3,US,Colorado,Summit,county,"Summit, Colorado, US",,-106.1150762,39.63803232,8117
2271,3,US,Illinois,Lee,county,"Lee, Illinois, US",,-89.29977132,41.74583951,17103
2272,3,US,California,Contra Costa,county,"Contra Costa, California, US",,-121.9289527,37.91923498,6013
2273,1,Spain,,,country,Spain,,-4,40,
2274,3,US,South Dakota,Jerauld,county,"Jerauld, South Dakota, US",,-98.62965972,44.06637798,46073
2275,3,US,Georgia,Schley,county,"Schley, Georgia, US",,-84.31258912,32.2654021,13249
2276,3,US,Virginia,Powhatan,county,"Powhatan, Virginia, US",,-77.91267882,37.55016038,51145
2277,3,US,Arkansas,Hempstead,county,"Hempstead, Arkansas, US",,-93.66935133,33.73325583,5057
2278,2,China,Macau,,province,"Macau, China",,113.55,22.1667,
2279,3,US,Arkansas,Franklin,county,"Franklin, Arkansas, US",,-93.89299569,35.51202821,5047
2280,3,US,Idaho,Jefferson,county,"Jefferson, Idaho, US",,-112.3131749,43.82078483,16051
2281,3,US,Tennessee,Jackson,county,"Jackson, Tennessee, US",,-85.67239905,36.36380466,47087
2282,3,US,Texas,Glasscock,county,"Glasscock, Texas, US",,-101.5207776,31.86942909,48173
2283,3,US,Ohio,Defiance,county,"Defiance, Ohio, US",,-84.49076944,41.32398837,39039
2284,3,US,Michigan,Eaton,county,"Eaton, Michigan, US",,-84.83740035,42.59599185,26045
2285,3,US,Missouri,Benton,county,"Benton, Missouri, US",,-93.28756116,38.29503305,29015
2286,3,US,Texas,Walker,county,"Walker, Texas, US",,-95.57440968,30.73872995,48471
2287,3,US,Illinois,Fulton,county,"Fulton, Illinois, US",,-90.20862357,40.47289135,17057
2288,1,Bangladesh,,,country,Bangladesh,,90.3563,23.685,
2289,3,US,Ohio,Noble,county,"Noble, Ohio, US",,-81.45937183,39.76818851,39121
2290,3,US,Massachusetts,Norfolk,county,"Norfolk, Massachusetts, US",,-71.20530408,42.16073095,25021
2291,3,US,Ohio,Belmont,county,"Belmont, Ohio, US",,-80.9924051,40.01625942,39013
